
============  18-05-23 11:04:59  ==============
05-23 11:05:38.033   698   747 D RILJ    : [0][3694]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:05:38.063   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,00000002
05-23 11:05:38.063   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:05:38.063   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:05:38.063   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:05:38.063   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:05:38.063   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:05:38.063   181   247 D use-Rlog/RLOG-RILC: [0] [0047]< SIM_IO {sw1=0x90,sw2=0x0,00000002}
05-23 11:05:38.063   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:05:38.063   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:05:38.063   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:05:38.063   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 48
05-23 11:05:38.063   181   247 D use-Rlog/RLOG-RILC: [0] [0048]> SIM_IO (cmd=0xB0,efid=0x6F46,path=3F007FFF,0,0,17,(null),pin2=(null),aid=(null))
05-23 11:05:38.063   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=0
05-23 11:05:38.063   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:05:38.063   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:05:38.063   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=176,28486,0,0,17,0,"3F007FFF"
05-23 11:05:38.063   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 00000002
05-23 11:05:38.063   698   747 D RILJ    : [0][3695]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:05:38.093   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,00434D4343FFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:05:38.093   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:05:38.093   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:05:38.093   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:05:38.093   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:05:38.093   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:05:38.093   181   247 D use-Rlog/RLOG-RILC: [0] [0048]< SIM_IO {sw1=0x90,sw2=0x0,00434D4343FFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:05:38.093   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:05:38.093   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:05:38.093   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:05:38.093   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 49
05-23 11:05:38.093   181   247 D use-Rlog/RLOG-RILC: [0] [0049]> SIM_IO (cmd=0xB0,efid=0x6F38,path=3F007FFF,0,0,11,(null),pin2=(null),aid=(null))
05-23 11:05:38.093   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=0
05-23 11:05:38.093   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:05:38.093   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:05:38.093   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=176,28472,0,0,11,0,"3F007FFF"
05-23 11:05:38.093   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 00434D4343FFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:05:38.093   698   747 D RILJ    : [0][3696]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:05:38.123   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,867F1F1C234E0000400050
05-23 11:05:38.123   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:05:38.123   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:05:38.123   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:05:38.123   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:05:38.123   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:05:38.123   181   247 D use-Rlog/RLOG-RILC: [0] [0049]< SIM_IO {sw1=0x90,sw2=0x0,867F1F1C234E0000400050}
05-23 11:05:38.123   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:05:38.123   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:05:38.123   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:05:38.123   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 50
05-23 11:05:38.123   181   247 D use-Rlog/RLOG-RILC: [0] [0050]> SIM_IO (cmd=0xB2,efid=0x6FB7,path=3F007FFF,1,4,18,(null),pin2=(null),aid=(null))
05-23 11:05:38.123   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=0
05-23 11:05:38.123   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:05:38.123   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:05:38.123   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,28599,1,4,18,0,"3F007FFF"
05-23 11:05:38.123   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 867F1F1C234E0000400050
05-23 11:05:38.123   698   747 D RILJ    : [0][3697]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:05:38.153   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:05:38.153   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:05:38.153   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:05:38.153   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:05:38.153   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:05:38.153   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:05:38.153   181   247 D use-Rlog/RLOG-RILC: [0] [0050]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:05:38.153   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:05:38.153   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:05:38.153   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:05:38.153   698   747 D RILJ    : [0][3698]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:05:38.153   698   779 D RILJ    : [0][3699]> iccIO: SIM_IO 0xb2 0x6fb7  path: 3F007FFF,2,4,18 aid: null
05-23 11:05:38.193   698   698 D CAT     : CatService: handleMessage[8]
05-23 11:05:38.193   698   698 D CAT     : CatService: MSG_ID_ICC_CHANGED
05-23 11:05:38.193   698   698 D CAT     : CatService: New Card State = CARDSTATE_PRESENT Old Card State = CARDSTATE_PRESENT
05-23 11:05:38.193   698   698 D DCT     : [DcT(1)] handleMessage msg={ when=-1s262ms what=270369 obj=android.os.AsyncResult@41ef1288 target=com.android.internal.telephony.dataconnection.MsmsDcTracker }
05-23 11:05:38.193   698   698 D DCT     : [DcT(1)] handleMessage msg={ when=-1s263ms what=270369 obj=android.os.AsyncResult@41ef1288 target=com.android.internal.telephony.dataconnection.MsmsDcTracker }
05-23 11:05:38.193   698   698 D IccCardProxy: [1]Icc changed. Reregestering.
05-23 11:05:38.193   698   698 D UiccCard: registerForAbsent : mCardState = CARDSTATE_ABSENT phoneId = 1
05-23 11:05:38.193   698   698 D IccCardProxy: [1]updateExternalState : mRadioOn = false
05-23 11:05:38.193   698   698 D IccCardProxy: [1] phoneid 1 misFirstStarttrue
05-23 11:05:38.193   698   698 D UiccCardApplication: Query facility FDN : FDN service available: true enabled: false
05-23 11:05:38.193   698   698 D DCT     : [DcT(0)] handleMessage msg={ when=-1s182ms what=270369 obj=android.os.AsyncResult@41ef5170 target=com.android.internal.telephony.dataconnection.MsmsDcTracker }
05-23 11:05:38.193   698   698 D DCT     : [DcT(0)] handleMessage msg={ when=-1s182ms what=270369 obj=android.os.AsyncResult@41ef5170 target=com.android.internal.telephony.dataconnection.MsmsDcTracker }
05-23 11:05:38.193   698   698 D IccCardProxy: [0] phoneid 0 misFirstStartfalse
05-23 11:05:38.193   698   698 D CAT     : CatService: handleMessage[8]
05-23 11:05:38.193   698   698 D CAT     : CatService: MSG_ID_ICC_CHANGED
05-23 11:05:38.193   698   698 D CAT     : CatService: New Card State = CARDSTATE_PRESENT Old Card State = CARDSTATE_PRESENT
05-23 11:05:38.193   698   698 D UiccCardApplication: Query facility lock : 0
05-23 11:05:38.193   698   698 D UiccCardApplication: Ignoring: pin1state=PINSTATE_UNKNOWN
05-23 11:05:38.193   698   698 D DCT     : [DcT(1)] handleMessage msg={ when=-1s178ms what=270369 obj=android.os.AsyncResult@41ef5e70 target=com.android.internal.telephony.dataconnection.MsmsDcTracker }
05-23 11:05:38.193   698   698 D DCT     : [DcT(1)] handleMessage msg={ when=-1s178ms what=270369 obj=android.os.AsyncResult@41ef5e70 target=com.android.internal.telephony.dataconnection.MsmsDcTracker }
05-23 11:05:38.193   698   698 D IccCardProxy: [1]updateExternalState : mRadioOn = false
05-23 11:05:38.193   698   698 D IccCardProxy: [1] phoneid 1 misFirstStarttrue
05-23 11:05:38.203   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:05:38.203   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:05:38.203   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:05:38.203   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:05:38.203   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 51
05-23 11:05:38.203   181   247 D use-Rlog/RLOG-RILC: [0] [0051]> SIM_IO (cmd=0xB2,efid=0x6FB7,path=3F007FFF,2,4,18,(null),pin2=(null),aid=(null))
05-23 11:05:38.203   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=0
05-23 11:05:38.203   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:05:38.203   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:05:38.203   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,28599,2,4,18,0,"3F007FFF"
05-23 11:05:38.213   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:05:38.213   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:05:38.213   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:05:38.213   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:05:38.213   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:05:38.213   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:05:38.213   181   247 D use-Rlog/RLOG-RILC: [0] [0051]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:05:38.213   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:05:38.213   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:05:38.213   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:05:38.213   698   747 D RILJ    : [0][3699]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:05:38.213   698   779 D RILJ    : [0][3700]> iccIO: SIM_IO 0xb2 0x6fb7  path: 3F007FFF,3,4,18 aid: null
05-23 11:05:38.233   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:05:38.233   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:05:38.233   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:05:38.233   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:05:38.233   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 52
05-23 11:05:38.233   181   247 D use-Rlog/RLOG-RILC: [0] [0052]> SIM_IO (cmd=0xB2,efid=0x6FB7,path=3F007FFF,3,4,18,(null),pin2=(null),aid=(null))
05-23 11:05:38.233   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=0
05-23 11:05:38.233   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:05:38.233   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:05:38.233   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,28599,3,4,18,0,"3F007FFF"
05-23 11:05:38.243   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:05:38.243   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:05:38.243   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:05:38.253   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:05:38.253   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:05:38.253   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:05:38.253   181   247 D use-Rlog/RLOG-RILC: [0] [0052]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:05:38.253   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:05:38.253   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:05:38.253   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:05:38.253   698   747 D RILJ    : [0][3700]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:05:38.253   698   779 D RILJ    : [0][3701]> iccIO: SIM_IO 0xb2 0x6fb7  path: 3F007FFF,4,4,18 aid: null
05-23 11:05:38.253   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:05:38.253   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:05:38.253   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:05:38.253   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:05:38.253   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 53
05-23 11:05:38.253   181   247 D use-Rlog/RLOG-RILC: [0] [0053]> SIM_IO (cmd=0xB2,efid=0x6FB7,path=3F007FFF,4,4,18,(null),pin2=(null),aid=(null))
05-23 11:05:38.253   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=0
05-23 11:05:38.253   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:05:38.253   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:05:38.253   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,28599,4,4,18,0,"3F007FFF"
05-23 11:05:38.263   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:05:38.263   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:05:38.263   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:05:38.263   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:05:38.263   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:05:38.263   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:05:38.263   181   247 D use-Rlog/RLOG-RILC: [0] [0053]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:05:38.263   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:05:38.263   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:05:38.273   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:05:38.273   698   747 D RILJ    : [0][3701]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:05:38.303   698   698 D SIMRecords: [SIMRecords] IMSI: xxxxxxx
05-23 11:05:38.604   926   939 W SignalStrength: Size of signalstrength parcel:168
05-23 11:05:38.604   698   698 D SIMRecords: [SIMRecords] onRecordLoaded 19 requested: true
05-23 11:05:38.604   698   698 D TD      : broadcast : ACTION_IS_SIM_SMS_READY, id = 0
05-23 11:05:38.624   698   698 D PHONE   : [ServiceState] setNullState=3
05-23 11:05:38.624   926   939 W SignalStrength: Size of signalstrength parcel:168
05-23 11:05:38.624   926   939 W SignalStrength: Size of signalstrength parcel:168
05-23 11:05:38.624   926   939 W SignalStrength: Size of signalstrength parcel:168
05-23 11:05:38.644   926   939 W SignalStrength: Size of signalstrength parcel:168
05-23 11:05:38.654   698   698 D GsmSST  : [GsmSST-phoneId0] Poll ServiceState done:  oldSS=[3 3 home null null null  Unknown Unknown CSS not supported -1 -1 RoamInd=-1 DefRoamInd=-1 EmergOnly=false mImsRegistration = false mSrvccState = -1] newSS=[3 3 home null null null  Unknown Unknown CSS not supported -1 -1 RoamInd=-1 DefRoamInd=-1 EmergOnly=false mImsRegistration = false mSrvccState = -1] oldMaxDataCalls=1 mNewMaxDataCalls=1 oldReasonDataDenied=-1 mNewReasonDataDenied=-1
05-23 11:05:38.654   698   698 D PHONE   : [ServiceState] setNullState=1
05-23 11:05:38.654   926   939 W SignalStrength: Size of signalstrength parcel:168
05-23 11:05:38.654   698   698 D CAT     : CatService: handleMessage[2]
05-23 11:05:38.654   698   698 D CAT     : CatService: ril message arrived,slotid:0
05-23 11:05:38.654   698   698 D SIMRecords: [SIMRecords] onRecordLoaded 18 requested: true
05-23 11:05:38.654   698   698 D SIMRecords: [SIMRecords] onRecordLoaded 17 requested: true
05-23 11:05:38.654   698   698 D SIMRecords: [SIMRecords] onRecordLoaded 16 requested: true
05-23 11:05:38.654   698   698 D SIMRecords: [SIMRecords] onRecordLoaded 15 requested: true
05-23 11:05:38.654   698   698 D SIMRecords: [SIMRecords] Load ons false
05-23 11:05:38.654   698   698 I SPRDUSIMFileHandler: loadEFTransparent fileid 6f18
05-23 11:05:38.654   698  1003 D CAT     : RilMessageDecoder: [stk]ril msg = 2 mData =D0819481030125008202818285138000280055002900530049004D53615E9475288F0A01806211768454C1724C8F0A808000530049004D76FE8F10818000530049004D5FEB6377786E8BA48F0A0280670D52A152A974068F0A038065E07EBF57CE5E028F0A048079FB52A87CBE54C18F0A05804E1A52A18D855E028F0A4C805E9475287BA174068F0A4D804E0B8F7D8BBE7F6E18022121
05-23 11:05:38.654   698  1003 D CAT     : RilMessageDecoder: [stk]rawData length151
05-23 11:05:38.654   698   698 D RILJ    : [0][3702]> iccIO: SIM_IO 0xc0 0x6f18  path: 3F007F20,0,0,15 aid: null
05-23 11:05:38.664   698  1003 D CAT     : CommandParamsFactory: process SelectItem
05-23 11:05:38.724   698   698 D SIMRecords: [SIMRecords] onRecordLoaded 15 requested: true
05-23 11:05:38.724   698   698 D SIMRecords: [SIMRecords] onRecordLoaded 14 requested: true
05-23 11:05:38.724   698   698 D SIMRecords: [SIMRecords] onRecordLoaded 13 requested: true
05-23 11:05:38.724   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:05:38.724   698   698 D SIMRecords: [SIMRecords] onRecordLoaded 12 requested: true
05-23 11:05:38.724   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:05:38.724   698   698 D SIMRecords: [SIMRecords] onRecordLoaded 11 requested: true
05-23 11:05:38.724   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:05:38.724   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:05:38.724   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 54
05-23 11:05:38.724   181   247 D use-Rlog/RLOG-RILC: [0] [0054]> SIM_IO (cmd=0xC0,efid=0x6F18,path=3F007F20,0,0,15,(null),pin2=(null),aid=(null))
05-23 11:05:38.724   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=0
05-23 11:05:38.724   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:05:38.724   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:05:38.724   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=192,28440,0,0,15,0,"3F007F20"
05-23 11:05:38.724   698   698 D SIMRecords: [SIMRecords] onRecordLoaded 10 requested: true
05-23 11:05:38.724   698   698 E SIMRecords: [SIMRecords] Exception in fetching EF_CSP data com.android.internal.telephony.uicc.IccException: sw1:106 sw2:130
05-23 11:05:38.724   698   698 D SIMRecords: [SIMRecords] onRecordLoaded 9 requested: true
05-23 11:05:38.724   698   698 E SIMRecords: [SIMRecords] Exception in get GID1 com.android.internal.telephony.uicc.IccException: sw1:106 sw2:130
05-23 11:05:38.724   698   698 D SIMRecords: [SIMRecords] onRecordLoaded 8 requested: true
05-23 11:05:38.734   698   698 D RILJ    : [0][3703]> iccIO: SIM_IO 0xc0 0x6fb7  path: 3F007FFF,0,0,15 aid: null
05-23 11:05:38.734   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:05:38.734   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:05:38.754   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 106,130
05-23 11:05:38.754   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:05:38.754   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:05:38.754   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:05:38.754   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:05:38.754   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:05:38.754   181   247 E use-Rlog/RLOG-RIL: [0] usim card, change to sim format
05-23 11:05:38.754   181   247 D use-Rlog/RLOG-RILC: [0] [0054]< SIM_IO {sw1=0x6A,sw2=0x82,(null)}
05-23 11:05:38.754   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:05:38.754   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:05:38.754   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:05:38.754   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 55
05-23 11:05:38.754   181   247 D use-Rlog/RLOG-RILC: [0] [0055]> SIM_IO (cmd=0xC0,efid=0x6FB7,path=3F007FFF,0,0,15,(null),pin2=(null),aid=(null))
05-23 11:05:38.754   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=0
05-23 11:05:38.754   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:05:38.754   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:05:38.754   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=192,28599,0,0,15,0,"3F007FFF"
05-23 11:05:38.754   698   747 D RILJ    : [0]< iccIO:  0x6a 0x82 null
05-23 11:05:38.754   698   747 D RILJ    : [0][3702]< SIM_IO IccIoResponse sw1:0x6a sw2:0x82
05-23 11:05:38.754   698   779 D SPRDUSIMFileHandler: [SPRDUSIMFileHandler] EVENT_GET_BINARY_SIZE_DONE
05-23 11:05:38.754   698   779 I SPRDUSIMFileHandler: isFinishLoadFile  fileId 28440, pathNum 0
05-23 11:05:38.754   698   779 I SPRDUSIMFileHandler: isDualMapFile  fileId 28440 mDualMapFileList {20272=3F007F105F3A, 28476=3F007FFF}
05-23 11:05:38.774   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,621A8205422100120483026FB78A01058B036F060780020048880108
05-23 11:05:38.774   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:05:38.774   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:05:38.774   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:05:38.774   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:05:38.774   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:05:38.774   181   247 E use-Rlog/RLOG-RIL: [0] usim card, change to sim format
05-23 11:05:38.774   181   247 E use-Rlog/RLOG-RIL: [0] sr.simResponse NOT NULL, convert to sim
05-23 11:05:38.774   181   247 E use-Rlog/RLOG-RIL: [0] TYPE_FCP_DES index = 2 
