
============  18-05-23 11:27:13  ==============
05-23 11:27:52.483   700   700 D DCT     : [DcT(0)] getDataOnRoamingEnabled, settingValue: 0
05-23 11:27:52.483   700   700 D DCT     : [DcT(0)] isDataRoamingEnabled=false
05-23 11:27:52.483   700   700 D DCT     : [DcT(0)] getDataOnRoamingEnabled, settingValue: 0
05-23 11:27:52.483   700   700 D DCT     : [DcT(0)] isDataRoamingEnabled=false
05-23 11:27:52.493   700   700 D DCT     : [DcT(0)] getDataOnRoamingEnabled, settingValue: 0
05-23 11:27:52.493   700   700 D DCT     : [DcT(0)] isDataRoamingEnabled=false
05-23 11:27:52.493   700   700 D DCT     : [DcT(0)] getDataOnRoamingEnabled, settingValue: 0
05-23 11:27:52.493   700   700 D DCT     : [DcT(0)] isDataRoamingEnabled=false
05-23 11:27:52.493   700   700 D DCT     : [DcT(0)] getDataOnRoamingEnabled, settingValue: 0
05-23 11:27:52.493   700   700 D DCT     : [DcT(0)] isDataRoamingEnabled=false
05-23 11:27:52.493   700   700 D DCT     : [DcT(0)] getDataOnRoamingEnabled, settingValue: 0
05-23 11:27:52.493   700   700 D DCT     : [DcT(0)] isDataRoamingEnabled=false
05-23 11:27:52.493   700   700 D DCT     : [DcT(0)] getDataOnRoamingEnabled, settingValue: 0
05-23 11:27:52.493   700   700 D DCT     : [DcT(0)] isDataRoamingEnabled=false
05-23 11:27:52.503   700   700 D DCT     : [DcT(0)] getDataOnRoamingEnabled, settingValue: 0
05-23 11:27:52.503   700   700 D DCT     : [DcT(0)] isDataRoamingEnabled=false
05-23 11:27:52.503   700   700 D DCT     : [DcT(0)] getDataOnRoamingEnabled, settingValue: 0
05-23 11:27:52.503   700   700 D DCT     : [DcT(0)] isDataRoamingEnabled=false
05-23 11:27:52.503   700   700 D DCT     : [DcT(0)] getDataOnRoamingEnabled, settingValue: 0
05-23 11:27:52.503   700   700 D DCT     : [DcT(0)] isDataRoamingEnabled=false
05-23 11:27:52.503   700   700 D DCT     : [DcT(0)] getDataOnRoamingEnabled, settingValue: 0
05-23 11:27:52.503   700   700 D DCT     : [DcT(0)] isDataRoamingEnabled=false
05-23 11:27:52.503   700   700 D DCT     : [DcT(0)] getDataOnRoamingEnabled, settingValue: 0
05-23 11:27:52.503   700   700 D DCT     : [DcT(0)] isDataRoamingEnabled=false
05-23 11:27:52.513   700   700 D DCT     : [DcT(0)] getDataOnRoamingEnabled, settingValue: 0
05-23 11:27:52.513   700   700 D DCT     : [DcT(0)] isDataRoamingEnabled=false
05-23 11:27:52.513   700   700 D DCT     : [DcT(0)] getDataOnRoamingEnabled, settingValue: 0
05-23 11:27:52.513   700   700 D DCT     : [DcT(0)] isDataRoamingEnabled=false
05-23 11:27:52.513   700   700 D DCT     : [DcT(0)] getDataOnRoamingEnabled, settingValue: 0
05-23 11:27:52.513   700   700 D DCT     : [DcT(0)] isDataRoamingEnabled=false
05-23 11:27:52.513   700   700 D DCT     : [DcT(0)] getDataOnRoamingEnabled, settingValue: 0
05-23 11:27:52.513   700   700 D DCT     : [DcT(0)] isDataRoamingEnabled=false
05-23 11:27:52.513   700   700 D CallManager:  handleMessage (EVENT_SERVICE_STATE_CHANGED)
05-23 11:27:52.513   700   700 D DCT     : [DcT(1)] handleMessage msg={ when=-2s563ms what=270439 obj=android.os.AsyncResult@4231a590 target=com.android.internal.telephony.dataconnection.MsmsDcTracker }
05-23 11:27:52.513   700   700 D DCT     : [DcT(1)] handleMessage msg={ when=-2s563ms what=270439 obj=android.os.AsyncResult@4231a590 target=com.android.internal.telephony.dataconnection.MsmsDcTracker }
05-23 11:27:52.513   700   700 D DCT     : [DcT(1)] EVENT_DATA_RAT_CHANGED
05-23 11:27:52.523   700   700 D GSMPhone: Baseband version: FM_BASE_15C_PIKEL_W17.39.2_P1|sc9820_modem|10-02-2017 20:44:23
05-23 11:27:52.523   700   700 D PhoneFactory: setSystemProperty >>>>>>  value = FM_BASE_15C_PIKEL_W17.39.2_P1|sc9820_modem|10-02-2017 20:44:23
05-23 11:27:52.523   700   700 D DCT     : [DcT(0)] getDataOnRoamingEnabled, settingValue: 0
05-23 11:27:52.523   700   700 D DCT     : [DcT(0)] isDataRoamingEnabled=false
05-23 11:27:52.533   700   700 D DCT     : [DcT(0)] getDataOnRoamingEnabled, settingValue: 0
05-23 11:27:52.533   700   700 D DCT     : [DcT(0)] isDataRoamingEnabled=false
05-23 11:27:52.533   700   700 D RadioInteractor: [RadioInteractor] RadioInteractorFactory:  null  RadioInteractorFactory class 1109803912
05-23 11:27:52.533   700   700 D RadioInteractor: [RadioInteractor] RadioInteractorFactory:  com.android.sprd.telephony.RadioInteractorFactory@4221a658  RadioInteractorFactory class 1109803912
05-23 11:27:52.533   700   700 D SIMRecords: [SIMRecords] fetchSimRecords 0
05-23 11:27:52.533   700   700 D RILJ    : [0][3670]> getIMSI: GET_IMSI aid: null
05-23 11:27:52.583   700   700 I SPRDUSIMFileHandler: loadEFTransparent fileid 2fe2
05-23 11:27:52.583   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.583   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.583   182   226 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
05-23 11:27:52.583   182   758 D use-Rlog/RLOG-RILC: [0] PCB request code 11 token 22
05-23 11:27:52.583   182   758 D use-Rlog/RLOG-RILC: [0] [0022]> GET_IMSI 
05-23 11:27:52.583   182   758 D use-Rlog/RLOG-RIL: [0] onRequest: GET_IMSI sState=0
05-23 11:27:52.583   182   758 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:27:52.583   182   758 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:27:52.583   182   758 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CIMI
05-23 11:27:52.583   700   700 D RILJ    : [0][3671]> iccIO: SIM_IO 0xc0 0x2fe2  path: 3F00,0,0,15 aid: null
05-23 11:27:52.593   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< 460004702156121
05-23 11:27:52.593   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:27:52.593   182   758 D use-Rlog/RLOG-RILC: [0] [0022]< GET_IMSI {460004702156121}
05-23 11:27:52.593   182   758 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CSCA?
05-23 11:27:52.593   700   751 D RILJ    : [0][3670]< GET_IMSI 460004702156121
05-23 11:27:52.593   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CSCA: "2B38363133383030373535353030",145
05-23 11:27:52.593   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:27:52.593   182   758 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_SIM_SMS_READY 
05-23 11:27:52.593   182   758 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:27:52.593   182   758 I use-Rlog/RLOG-RILC: [0] -->CommandThread [758] free one command
05-23 11:27:52.604   700   751 D RILJ    : [0][UNSL]< [0]UNSOL_SIM_SMS_READY 
05-23 11:27:52.604   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.604   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.604   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:27:52.604   182   240 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:27:52.604   182   240 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 23
05-23 11:27:52.664   700   700 D RILJ    : [0][3672]> iccIO: SIM_IO 0xc0 0x6f40  path: 3F007FFF,0,0,15 aid: null
05-23 11:27:52.674   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.674   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.674   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:27:52.674   700   700 D RILJ    : [0][3673]> iccIO: SIM_IO 0xc0 0x6fc9  path: 3F007FFF,0,0,15 aid: null
05-23 11:27:52.674   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.674   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.674   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:27:52.674   700   700 I SPRDUSIMFileHandler: loadEFTransparent fileid 6fad
05-23 11:27:52.674   700   700 D RILJ    : [0][3674]> iccIO: SIM_IO 0xc0 0x6fad  path: 3F007FFF,0,0,15 aid: null
05-23 11:27:52.674   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.674   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.674   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:27:52.674   700   700 D RILJ    : [0][3675]> iccIO: SIM_IO 0xc0 0x6fca  path: 3F007FFF,0,0,15 aid: null
05-23 11:27:52.674   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.674   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.684   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:27:52.684   700   700 I SPRDUSIMFileHandler: loadEFTransparent fileid 6f11
05-23 11:27:52.684   700   700 D RILJ    : [0][3676]> iccIO: SIM_IO 0xc0 0x6f11  path: 3F007F20,0,0,15 aid: null
05-23 11:27:52.684   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.684   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.684   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:27:52.684   700   700 D RILJ    : [0][3677]> iccIO: SIM_IO 0xc0 0x6fcb  path: 3F007FFF,0,0,15 aid: null
05-23 11:27:52.684   700   994 D RadioInteractor: [RadioInteractor] RadioInteractorFactory:  com.android.sprd.telephony.RadioInteractorFactory@4221a658  RadioInteractorFactory class 1109803912
05-23 11:27:52.684   700   994 D RadioInteractor: [3648]> REQUEST_SET_SMS_BEARER [SUB0]
05-23 11:27:52.694   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 2
05-23 11:27:52.694   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 2
05-23 11:27:52.694   182   226 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
05-23 11:27:52.694   182   941 D use-Rlog/RLOG-RILC: [0] PCB request code 5512 token 0
05-23 11:27:52.694   182   941 D use-Rlog/RLOG-RILC: [0] [0000]> SET_SMS_BEARER (1)
05-23 11:27:52.694   182   941 D use-Rlog/RLOG-RIL: [0] onRequest: SET_SMS_BEARER sState=0
05-23 11:27:52.694   182   941 D use-Rlog/RLOG-RILC: [0] [0000]< SET_SMS_BEARER fails by E_RADIO_NOT_AVAILABLE
05-23 11:27:52.694   182   941 I use-Rlog/RLOG-RILC: [0] -->CommandThread [941] free one command
05-23 11:27:52.694   700   855 D RadioInteractor: [RIRequest] [3648]< REQUEST_SET_SMS_BEARER error: com.android.sprd.telephony.CommandException: RADIO_NOT_AVAILABLE ret=
05-23 11:27:52.694   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.694   700   859 D RadioInteractor: [RadioInteractorHandler]  handleMessage msg.what:16
05-23 11:27:52.694   700   859 D RadioInteractor: [RadioInteractorHandler] handleMessage EVENT_SET_SMS_BEARER_DONE
05-23 11:27:52.694   700   859 E RadioInteractor: [RadioInteractorHandler] set sms bearer:fail
05-23 11:27:52.694   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.694   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:27:52.694   700   700 I SPRDUSIMFileHandler: loadEFTransparent fileid 6f13
05-23 11:27:52.694   700   700 D RILJ    : [0][3678]> iccIO: SIM_IO 0xc0 0x6f13  path: 3F007F20,0,0,15 aid: null
05-23 11:27:52.694   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.694   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.694   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:27:52.694   700   700 D SIMRecords: [SIMRecords] Load CPHS Firstly true
05-23 11:27:52.694   700   700 I SPRDUSIMFileHandler: loadEFTransparent fileid 6f14
05-23 11:27:52.694   700   700 D RILJ    : [0][3679]> iccIO: SIM_IO 0xc0 0x6f14  path: 3F007F20,0,0,15 aid: null
05-23 11:27:52.694   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.694   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.694   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:27:52.694   700   700 D SIMRecords: [SIMRecords] Load 3GPP Firstly true
05-23 11:27:52.704   700   700 I SPRDUSIMFileHandler: loadEFTransparent fileid 6f46
05-23 11:27:52.704   700   700 D RILJ    : [0][3680]> iccIO: SIM_IO 0xc0 0x6f46  path: 3F007FFF,0,0,15 aid: null
05-23 11:27:52.704   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.704   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.704   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:27:52.704   700   700 I SPRDUSIMFileHandler: loadEFTransparent fileid 6fcd
05-23 11:27:52.704   700   700 D RILJ    : [0][3681]> iccIO: SIM_IO 0xc0 0x6fcd  path: 3F007FFF,0,0,15 aid: null
05-23 11:27:52.704   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.704   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.704   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:27:52.704   700   700 D RILJ    : [0][3682]> iccIO: SIM_IO 0xc0 0x6fc5  path: 3F007FFF,0,0,15 aid: null
05-23 11:27:52.704   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.704   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.704   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:27:52.704   700   700 D RILJ    : [0][3683]> iccIO: SIM_IO 0xc0 0x6fc6  path: 3F007FFF,0,0,15 aid: null
05-23 11:27:52.704   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.704   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.704   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:27:52.714   700   700 D RILJ    : [0][3684]> iccIO: SIM_IO 0xc0 0x6fc5  path: 3F007FFF,0,0,15 aid: null
05-23 11:27:52.714   700   994 D RILJ    : [0][3685]> OEM_HOOK_STRINGS
05-23 11:27:52.714   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.714   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.714   182   226 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
05-23 11:27:52.714   182   758 D use-Rlog/RLOG-RILC: [0] PCB request code 60 token 37
05-23 11:27:52.714   182   758 D use-Rlog/RLOG-RILC: [0] [0037]> OEM_HOOK_STRINGS (AT+SPOPRCAP=1,1,0)
05-23 11:27:52.714   182   758 D use-Rlog/RLOG-RIL: [0] onRequest: OEM_HOOK_STRINGS sState=0
05-23 11:27:52.714   182   758 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:27:52.714   182   758 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:27:52.714   182   758 D use-Rlog/RLOG-RIL: [0] got OEM_HOOK_STRINGS: 0x0xb683bce0 4
05-23 11:27:52.714   182   758 D use-Rlog/RLOG-RIL: [0] > 'AT+SPOPRCAP=1,1,0'
05-23 11:27:52.714   182   758 D use-Rlog/RLOG-RIL: [0] >>> 'AT+SPOPRCAP=1,1,0'
05-23 11:27:52.714   182   758 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+SPOPRCAP=1,1,0
05-23 11:27:52.714   700   994 D use-Rlog/RLOG-PHONE: wait for done
05-23 11:27:52.714   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.714   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.714   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:27:52.714   700   700 I SPRDUSIMFileHandler: loadEFTransparent fileid 6f38
05-23 11:27:52.714   700   700 D RILJ    : [0][3686]> iccIO: SIM_IO 0xc0 0x6f38  path: 3F007FFF,0,0,15 aid: null
05-23 11:27:52.714   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:27:52.714   182   758 D use-Rlog/RLOG-RILC: [0] [0037]< OEM_HOOK_STRINGS {OK
05-23 11:27:52.714   182   758 D use-Rlog/RLOG-RILC: }
05-23 11:27:52.714   182   758 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:27:52.714   182   758 I use-Rlog/RLOG-RILC: [0] -->CommandThread [758] free one command
05-23 11:27:52.714   700   751 D RILJ    : [0][3685]< OEM_HOOK_STRINGS {OK
05-23 11:27:52.714   700   751 D RILJ    : }
05-23 11:27:52.714   700   996 D use-Rlog/RLOG-PHONE: SEND_AT_COMPLETE
05-23 11:27:52.714   700   994 D use-Rlog/RLOG-PHONE: done
05-23 11:27:52.714   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.714   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.714   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:27:52.724   700   700 I SPRDUSIMFileHandler: loadEFTransparent fileid 6f16
05-23 11:27:52.724   700   700 D RILJ    : [0][3687]> iccIO: SIM_IO 0xc0 0x6f16  path: 3F007F20,0,0,15 aid: null
05-23 11:27:52.724   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.724   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.724   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:27:52.724   700   700 I SPRDUSIMFileHandler: loadEFTransparent fileid 6f15
05-23 11:27:52.724   700   700 D RILJ    : [0][3688]> iccIO: SIM_IO 0xc0 0x6f15  path: 3F007F20,0,0,15 aid: null
05-23 11:27:52.724   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.724   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.724   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:27:52.724   700   700 I SPRDUSIMFileHandler: loadEFTransparent fileid 6f3e
05-23 11:27:52.724   700   700 D RILJ    : [0][3689]> iccIO: SIM_IO 0xc0 0x6f3e  path: 3F007F105F3A,0,0,15 aid: null
05-23 11:27:52.724   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.724   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:27:52.724   700   700 I SPRDUSIMFileHandler: loadEFTransparent fileid 6fb7
05-23 11:27:52.724   700   700 I SPRDUSIMFileHandler: loadEFTransparent is usim card
05-23 11:27:52.724   700   700 D RILJ    : [0][3690]> iccIO: SIM_IO 0xc0 0x6fb7  path: 3F007FFF,0,0,15 aid: null
05-23 11:27:52.734   700   700 D SIMRecords: [SIMRecords] fetchSimRecords 20 requested: true
05-23 11:27:52.734   700   700 D UiccCardApplication: Query facility FDN : FDN service available: true enabled: false
05-23 11:27:52.734   700   700 D UiccCardApplication: Query facility lock : 0
05-23 11:27:52.734   700   700 D UiccCardApplication: Ignoring: pin1state=PINSTATE_UNKNOWN
05-23 11:27:52.734   700   700 D CAT     : CatService: handleMessage[8]
05-23 11:27:52.734   700   700 D CAT     : CatService: MSG_ID_ICC_CHANGED
05-23 11:27:52.734   700   700 D CAT     : CatService: New Card State = CARDSTATE_PRESENT Old Card State = CARDSTATE_ABSENT
05-23 11:27:52.734   700   700 D RILJ    : [0][3691]> RIL_REQUEST_REPORT_STK_SERVICE_IS_RUNNING
05-23 11:27:52.734   700   700 D GSMPhone: [GSMPhone] New Uicc application found
05-23 11:27:52.734   700   700 D GsmSST  : [GsmSST-phoneId0] New card found
05-23 11:27:52.734   700   700 D UiccCardApplication: Notifying 1 registrant: READY
05-23 11:27:52.734   700   700 D DCT     : [DcT(0)] handleMessage msg={ when=-922ms what=270369 obj=android.os.AsyncResult@4233afa8 target=com.android.internal.telephony.dataconnection.MsmsDcTracker }
05-23 11:27:52.734   700   700 D DCT     : [DcT(0)] handleMessage msg={ when=-923ms what=270369 obj=android.os.AsyncResult@4233afa8 target=com.android.internal.telephony.dataconnection.MsmsDcTracker }
05-23 11:27:52.734   700   700 D DCT     : [DcT(0)] New records found
